timestamp,pos_x,pos_y,pos_z,rot_w,rot_x,rot_y,rot_z,rpm_0,rpm_1,rpm_2,rpm_3
1.38,0.178287,2.480058,-0.140883,0.966974,0.010894,0.254274,0.013678,2072.527422,988.54956,1758.389116,988.54956
1.4,0.181539,2.48099,-0.142814,0.964927,0.021903,0.260819,0.020215,2354.625963,988.54956,1441.343145,988.54956
1.42,0.184821,2.481595,-0.144764,0.962762,0.030714,0.267373,0.025643,2938.429555,988.54956,1254.86743,988.54956
1.44,0.188155,2.482059,-0.146751,0.960649,0.03536,0.273991,0.02883,3688.046325,988.54956,1145.188722,988.54956
1.46,0.191567,2.482646,-0.148793,0.958777,0.033486,0.280745,0.028428,4098.66178,988.54956,1080.679416,988.54956
1.48,0.195058,2.48339,-0.150886,0.95712,0.024684,0.287627,0.024159,3152.758514,988.54956,1042.737225,988.54956
1.5,0.198595,2.483945,-0.153004,0.955409,0.011766,0.294532,0.017508,2261.464057,988.54956,1145.259681,988.54956
1.52,0.202152,2.484109,-0.155125,0.953443,-0.002472,0.301398,0.009943,1737.234808,988.54956,2363.99874,988.54956
1.54,0.205718,2.483949,-0.157235,0.951178,-0.015378,0.308246,0.002854,1428.900896,988.54956,2528.294101,988.54956
1.56,0.209278,2.483454,-0.159323,0.948693,-0.026061,0.315106,-0.003285,1247.54932,988.54956,2341.678858,988.54956
1.58,0.21282,2.482628,-0.161377,0.94609,-0.033995,0.322012,-0.0082,1140.884457,988.54956,3119.533269,988.54956
1.6,0.216327,2.481642,-0.16338,0.943503,-0.037518,0.329048,-0.011044,1078.147793,988.54956,3263.624015,988.54956
1.62,0.219795,2.48046,-0.165332,0.940988,-0.036797,0.336223,-0.011865,1041.24821,988.54956,2326.671394,988.54956
1.64,0.223236,2.47883,-0.16725,0.938485,-0.033859,0.34346,-0.011613,1019.545123,988.54956,1775.587558,988.54956
1.66,0.226655,2.476607,-0.169145,0.935945,-0.029845,0.350712,-0.010813,1006.780102,988.54956,1451.458687,988.54956
1.68,0.230058,2.473727,-0.171023,0.933346,-0.025281,0.357957,-0.009702,999.272148,988.54956,1260.817049,988.54956
1.7,0.233447,2.470158,-0.172888,0.930674,-0.020435,0.365182,-0.0084,1023.050784,988.54956,1148.688087,988.54956
1.72,0.236824,2.465913,-0.174743,0.927919,-0.015702,0.372384,-0.007077,1709.609538,988.54956,1082.737624,988.54956
1.74,0.240185,2.461123,-0.176586,0.925058,-0.012329,0.379575,-0.006274,2601.768753,988.54956,1043.947793,988.54956
1.76,0.243526,2.456005,-0.178415,0.922071,-0.011862,0.386782,-0.006659,2881.47277,988.54956,1559.207867,988.54956
1.78,0.246844,2.450709,-0.180229,0.918966,-0.0134,0.394029,-0.007885,2116.262103,988.54956,2679.563718,988.54956
1.8,0.250134,2.445286,-0.182024,0.915791,-0.013477,0.401338,-0.008552,1651.83193,988.54956,2893.598146,988.54956
1.82,0.253396,2.439688,-0.183804,0.912557,-0.011455,0.408702,-0.008383,2156.145601,988.54956,2109.034695,988.54956
1.84,0.256632,2.433909,-0.185571,0.909214,-0.010457,0.41611,-0.008575,3442.131505,988.54956,1647.581013,988.54956
1.86,0.259834,2.428196,-0.187323,0.905709,-0.012779,0.423589,-0.010021,2899.289176,988.54956,2845.058663,988.54956
1.88,0.262993,2.422734,-0.189054,0.902095,-0.014015,0.431166,-0.011124,2112.381966,988.54956,4057.378937,988.54956
1.9,0.266104,2.417544,-0.190765,0.898439,-0.010323,0.438853,-0.010472,1649.549765,988.54956,2793.531189,988.54956
1.92,0.269183,2.412299,-0.192467,0.894677,-0.005152,0.446588,-0.009229,3389.123732,988.54956,2050.178696,988.54956
1.94,0.272231,2.40719,-0.194165,0.890736,-0.004033,0.454408,-0.009282,3827.796783,988.54956,1612.963906,988.54956
1.96,0.275247,2.402264,-0.195864,0.886611,-0.007586,0.462326,-0.010885,2658.498732,988.54956,2722.673624,988.54956
1.98,0.278228,2.397445,-0.197557,0.882356,-0.010403,0.470306,-0.012328,1970.757173,988.54956,3500.077462,988.54956
2.0,0.281171,2.392661,-0.199243,0.878031,-0.009663,0.478338,-0.012707,1566.250852,988.54956,2465.745313,988.54956
2.02,0.284088,2.387561,-0.200925,0.873632,-0.007003,0.486377,-0.012491,1448.752795,988.54956,1857.386132,988.54956
2.04,0.286986,2.38195,-0.202605,0.869146,-0.003578,0.494396,-0.012009,1259.755019,988.54956,1499.569841,988.54956
2.06,0.289873,2.375727,-0.204284,0.864572,0.000199,0.50238,-0.011373,1148.063437,988.54956,1289.114403,988.54956
2.08,0.29275,2.36885,-0.205962,0.859907,0.004058,0.510323,-0.010655,1355.089785,988.54956,1165.331633,988.54956
2.1,0.295618,2.36141,-0.207643,0.855142,0.00685,0.518249,-0.010149,2842.168106,988.54956,1092.526795,988.54956
2.12,0.298474,2.353685,-0.209333,0.850257,0.005935,0.526229,-0.010533,3031.413202,988.54956,1049.705452,988.54956
2.14,0.301317,2.345716,-0.211032,0.845237,0.001436,0.534259,-0.011813,2190.09285,988.54956,1782.670125,988.54956
2.16,0.304141,2.337423,-0.212734,0.840083,-0.003653,0.542283,-0.013313,1695.256678,988.54956,2392.533321,988.54956
2.18,0.306941,2.328878,-0.214435,0.834809,-0.007501,0.550294,-0.014622,2287.865353,988.54956,2604.600192,988.54956
2.2,0.309704,2.320246,-0.216131,0.829407,-0.010576,0.55832,-0.01583,2541.766259,988.54956,2549.771291,988.54956
2.22,0.312426,2.311554,-0.217819,0.823878,-0.012925,0.566366,-0.016948,1902.099081,988.54956,2735.848848,988.54956
2.24,0.315106,2.302708,-0.219499,0.818268,-0.01303,0.574417,-0.017679,1525.868485,988.54956,2711.292936,988.54956
2.26,0.317746,2.293657,-0.221171,0.812572,-0.011369,0.582469,-0.018083,2643.232297,988.54956,2097.568138,988.54956
2.28,0.320339,2.284525,-0.222839,0.806695,-0.011815,0.590551,-0.018816,3530.779052,988.54956,1640.836772,988.54956
2.3,0.322877,2.275475,-0.224501,0.800585,-0.015613,0.598678,-0.020118,2483.80295,988.54956,3054.997111,988.54956
2.32,0.32534,2.266751,-0.226155,0.794388,-0.015804,0.606848,-0.020827,1868.007023,1397.554209,4927.330287,988.54956
2.34,0.327708,2.258723,-0.227802,0.788186,-0.007558,0.61507,-0.019882,2500.844549,1229.112259,3305.207145,988.54956
2.36,0.330011,2.251121,-0.229461,0.781763,0.001632,0.623303,-0.018335,4294.301765,1130.040402,2351.129185,988.54956
2.38,0.332264,2.244068,-0.231151,0.775031,0.004446,0.631673,-0.017219,3853.097467,1071.769687,1789.972802,988.54956
2.4,0.334485,2.237227,-0.232869,0.768065,0.00157,0.640154,-0.016597,2673.379738,1037.496823,1746.758987,988.54956
2.42,0.33668,2.230205,-0.234601,0.760923,-0.003478,0.648634,-0.016076,1979.509677,1362.003523,1942.354257,988.54956
2.44,0.338851,2.222832,-0.236339,0.753636,-0.008847,0.657055,-0.015267,1571.398779,1208.202548,1549.545218,988.54956
2.46,0.341,2.214943,-0.238075,0.746219,-0.014264,0.665394,-0.014286,1331.361754,1117.742017,1378.050336,988.54956
2.48,0.343124,2.206547,-0.239806,0.738684,-0.019033,0.673654,-0.013211,1556.649882,1064.536193,2674.724091,988.54956
2.5,0.345202,2.198018,-0.241523,0.73105,-0.021042,0.681894,-0.01199,2412.209105,1033.242327,3543.894234,988.54956
2.52,0.347218,2.189666,-0.243218,0.723309,-0.019667,0.690163,-0.010606,2087.62232,1014.836334,2881.295375,988.54956
2.54,0.349187,2.181234,-0.244895,0.715444,-0.016428,0.698418,-0.009101,2003.213006,1004.010551,2101.798622,988.54956
2.56,0.351119,2.172638,-0.24656,0.707403,-0.01416,0.706628,-0.007526,3613.529173,997.643192,1911.749929,988.54956
2.58,0.352999,2.164415,-0.248206,0.699047,-0.018308,0.714816,-0.005943,4978.51291,993.898126,2269.594693,988.54956
2.6,0.354803,2.157053,-0.249812,0.690208,-0.031387,0.722917,-0.004437,3853.302442,991.695406,2866.801257,988.54956
2.62,0.3565,2.15054,-0.251344,0.68097,-0.04486,0.730929,-0.003236,2673.500298,990.39984,5492.954879,988.54956
2.64,0.357996,2.145808,-0.252718,0.671843,-0.042302,0.73948,-0.00279,1979.580586,989.637832,7513.54976,988.54956
2.66,0.359267,2.143531,-0.253917,0.662753,-0.017796,0.748621,-0.003082,4109.469687,989.189645,4826.333953,988.54956
2.68,0.360445,2.143438,-0.25506,0.652832,0.005359,0.757479,-0.002668,7576.812557,988.926036,3245.804518,988.54956
2.7,0.361628,2.146145,-0.256234,0.642264,0.007092,0.766451,-0.000374,5834.009708,988.77099,2316.190569,988.54956
2.72,0.362828,2.150307,-0.257428,0.63133,-0.006198,0.775483,0.003062,3838.485309,988.679798,1769.423091,988.54956
2.74,0.364015,2.154733,-0.258606,0.619955,-0.026048,0.784176,0.006749,2664.785361,988.626161,1597.043809,988.54956
2.76,0.365166,2.159053,-0.259743,0.608106,-0.047164,0.79239,0.010061,1974.454756,988.594614,3544.366558,988.54956
2.78,0.36624,2.163481,-0.260797,0.595938,-0.063964,0.800384,0.012327,1568.425645,988.576059,3469.073774,988.54956
2.8,0.367225,2.16787,-0.26176,0.583621,-0.07614,0.808335,0.013565,1329.613057,988.565146,2447.509993,988.54956
2.82,0.368142,2.171879,-0.262654,0.571186,-0.085981,0.816182,0.014163,1189.151572,988.558727,1846.660734,988.54956
2.84,0.368974,2.175532,-0.263471,0.558708,-0.092876,0.824029,0.014014,1106.536877,988.554952,4040.119728,988.54956
2.86,0.369655,2.179258,-0.264152,0.546405,-0.09268,0.832285,0.01241,1057.945709,988.552731,3365.686667,988.54956
2.88,0.370213,2.182842,-0.264728,0.534196,-0.087211,0.840793,0.009799,1029.366027,988.551425,2386.701194,988.54956
2.9,0.370688,2.186023,-0.26524,0.52191,-0.079478,0.849262,0.006868,1919.568026,988.550657,1810.895055,988.54956
2.92,0.371092,2.18877,-0.2657,0.509414,-0.071835,0.857508,0.004168,1984.490184,988.550205,1472.225362,988.54956
2.94,0.371435,2.191018,-0.26612,0.496694,-0.064934,0.865492,0.001846,1574.328145,988.549939,1273.031305,988.54956
2.96,0.371728,2.192734,-0.266511,0.483755,-0.059062,0.873209,-2.1e-05,2486.60083,988.549783,1155.872099,988.54956
2.98,0.371942,2.194228,-0.266858,0.470445,-0.057274,0.880569,-0.000594,4259.724664,988.549691,1086.963017,988.54956
3.0,0.372039,2.195859,-0.267145,0.456597,-0.062698,0.887461,0.000955,2912.5441,988.549637,1400.129652,988.54956
3.02,0.372026,2.197483,-0.267372,0.442453,-0.069914,0.894058,0.002854,2120.178065,988.549605,4151.708584,988.54956
3.04,0.371856,2.199403,-0.267511,0.42832,-0.071959,0.900753,0.002854,1654.135166,988.549586,3322.657406,988.54956
3.06,0.371568,2.201278,-0.267585,0.4142,-0.069887,0.907498,0.001401,1380.024498,988.549575,2361.392838,988.54956
3.08,0.371202,2.202792,-0.267621,0.400006,-0.066114,0.914125,-0.000591,1879.254867,988.549569,1796.009536,988.54956
3.1,0.370758,2.203976,-0.267622,0.385659,-0.062043,0.920549,-0.002584,2379.235298,988.549565,2661.691309,988.54956
3.12,0.370218,2.205021,-0.267587,0.371132,-0.057718,0.926773,-0.004557,2353.783853,988.549563,1972.634938,988.54956
3.14,0.369598,2.205812,-0.267525,0.356387,-0.054368,0.932736,-0.005995,2432.413402,988.549562,1567.35529,988.54956
3.16,0.368904,2.206324,-0.267443,0.341377,-0.053266,0.938394,-0.006358,2974.816858,988.549561,1328.983511,988.54956
3.18,0.368111,2.206813,-0.267337,0.326067,-0.05402,0.94379,-0.004651,2404.62718,3177.152867,2970.651958,988.54956
3.2,0.367166,2.207769,-0.267191,0.310556,-0.051458,0.949161,-0.000272,1821.438513,2275.81199,3340.163768,1034.132755
3.22,0.366092,2.209097,-0.267001,0.295003,-0.045382,0.954412,0.003395,1478.426668,1745.673776,2371.689488,3587.886119
3.24,0.364895,2.210908,-0.266761,0.279614,-0.040434,0.959258,0.002261,2395.264453,1433.864412,1802.065677,3523.153518
3.26,0.363573,2.213396,-0.266475,0.264187,-0.041368,0.963583,-0.001361,5113.391005,1250.468692,1467.032221,2479.317869
3.28,0.362088,2.216942,-0.266146,0.248291,-0.051832,0.967297,-0.00114,3414.641765,3445.657598,1451.327933,1865.36905
3.3,0.360395,2.221591,-0.265761,0.231993,-0.062476,0.970698,0.004567,2415.494926,4069.705785,4594.735235,1504.265123
3.32,0.358391,2.227945,-0.265267,0.215558,-0.062355,0.974433,0.011273,1827.830554,2800.781424,5272.126001,1291.876009
3.34,0.356116,2.235732,-0.264649,0.199215,-0.05159,0.978501,0.013673,1482.18625,2054.443039,3508.00432,3604.700865
3.36,0.353649,2.244666,-0.263922,0.183205,-0.039773,0.982232,0.00863,2361.387079,1615.472048,2470.407623,4826.255225
3.38,0.351034,2.254724,-0.263117,0.167525,-0.032953,0.985308,-0.004069,2709.749544,1357.28416,1860.128345,3245.758212
3.4,0.348332,2.265187,-0.262314,0.151851,-0.029976,0.987753,-0.01968,2000.901167,1205.426778,1501.182718,2316.163334
3.42,0.34557,2.275646,-0.261553,0.136112,-0.027938,0.989672,-0.035251,1789.981508,3514.514003,1290.063042,1769.407072
3.44,0.342735,2.286323,-0.260881,0.120316,-0.024754,0.991327,-0.046706,3063.107918,2474.236398,1165.889591,1447.823534
3.46,0.33984,2.297091,-0.260314,0.104331,-0.022761,0.992811,-0.054075,2208.734609,1862.380301,1092.854967,1258.678975
3.48,0.336907,2.307601,-0.259831,0.088236,-0.021371,0.994119,-0.059039,1706.22113,2043.530205,1049.898472,1147.430544
3.5,0.333932,2.31799,-0.259459,0.071982,-0.020983,0.995352,-0.060437,4254.687216,2565.17028,1024.632915,1081.99798
3.52,0.330892,2.328761,-0.25926,0.055276,-0.024564,0.996647,-0.055095,2909.581244,1915.864534,1009.772568,1043.51276
3.54,0.327806,2.339433,-0.259168,0.038292,-0.030519,0.997741,-0.045998,2118.435413,1533.964859,1001.032216,1020.877055
3.56,0.324686,2.349677,-0.259136,0.021166,-0.03769,0.998445,-0.035198,1653.110197,1309.344389,995.891436,1007.563499
3.58,0.321538,2.359344,-0.259141,0.003967,-0.045601,0.998672,-0.023635,1379.421646,1177.230226,992.867803,999.732915
3.6,0.31836,2.368364,-0.25917,-0.013263,-0.054021,0.998382,-0.011792,1218.447299,1099.525145,1079.839817,995.127231
3.62,0.315124,2.376948,-0.259217,-0.030434,-0.061262,0.997657,-0.00142,1123.767633,1298.386351,4370.896662,992.418324
3.64,0.311753,2.385684,-0.259283,-0.047388,-0.063345,0.996859,0.003598,1068.080256,1170.78508,2977.931709,990.825036
3.66,0.308289,2.394207,-0.259356,-0.064219,-0.062416,0.995967,0.005522,1035.326825,1095.734328,2158.636844,989.887918
3.68,0.304766,2.402244,-0.259434,-0.08099,-0.060093,0.994883,0.006052,1016.062365,1051.592015,1676.755319,989.336737
3.7,0.301202,2.409672,-0.259515,-0.097722,-0.057078,0.993558,0.005938,1004.731661,1025.628999,1393.328907,989.012551
3.72,0.297606,2.416433,-0.259601,-0.114421,-0.053697,0.991965,0.005532,998.067324,1010.358432,1226.627079,988.821875
3.74,0.293981,2.422499,-0.259689,-0.131087,-0.050115,0.990091,0.005013,994.147587,1001.3768,1128.578703,988.709727
3.76,0.290332,2.427853,-0.259782,-0.147718,-0.046416,0.98793,0.004475,991.84213,996.094109,1070.909965,988.643764
3.78,0.286655,2.432555,-0.259879,-0.16432,-0.042149,0.985497,0.004342,990.486138,2410.137346,1036.991164,988.604968
3.8,0.282941,2.436768,-0.259981,-0.180913,-0.036109,0.98282,0.005566,989.68859,1904.341478,1017.041273,988.582149
3.82,0.279198,2.440413,-0.260086,-0.197473,-0.028897,0.979852,0.007784,989.219499,1527.187387,1005.307422,988.568728
3.84,0.275437,2.443413,-0.260192,-0.213976,-0.02111,0.976553,0.010618,988.943595,1305.358109,998.405967,988.560834
3.86,0.271658,2.445897,-0.260293,-0.230417,-0.011827,0.972913,0.014413,988.781318,3417.510039,1592.440542,988.556191
3.88,0.267856,2.448235,-0.260376,-0.246782,0.001658,0.968856,0.020362,988.685872,2417.181948,1343.737807,988.55346
3.9,0.264052,2.450383,-0.260428,-0.262973,0.016079,0.964296,0.026838,988.629734,1828.822804,1197.459272,3953.72764
3.92,0.260283,2.453275,-0.260377,-0.278777,0.021309,0.959706,0.028177,988.596716,1482.769857,1111.423186,6884.148737
3.94,0.256587,2.457974,-0.260151,-0.29406,0.010507,0.955519,0.02004,988.577295,3498.927146,1761.194399,4456.141563
3.96,0.252924,2.464429,-0.259813,-0.30892,0.000786,0.951026,0.010846,988.565873,7122.511912,1442.993117,3028.069876
3.98,0.249265,2.473134,-0.259406,-0.32341,0.006962,0.946191,0.008929,988.559155,4680.385922,1255.837888,2188.126418
4.0,0.245629,2.482668,-0.258965,-0.337595,0.021909,0.940969,0.011239,988.555203,3159.962823,1145.759513,1694.100089
4.02,0.242041,2.492351,-0.258487,-0.351479,0.038964,0.935268,0.014795,988.552879,2265.701388,1081.015136,3839.065309
4.04,0.238533,2.502229,-0.257948,-0.365126,0.052624,0.929312,0.017097,988.551512,1739.727062,1042.934684,2665.126498
4.06,0.235098,2.511883,-0.257361,-0.378609,0.064148,0.923142,0.01871,988.550708,1430.366756,1020.53705,1974.6554
4.08,0.231732,2.521149,-0.256725,-0.391966,0.073868,0.916795,0.0198,988.550235,1248.411489,1007.363519,2920.971084
4.1,0.228505,2.530485,-0.255992,-0.40536,0.077316,0.910693,0.018541,988.549957,1141.391556,999.615294,5495.938744
4.12,0.225502,2.540522,-0.255099,-0.41898,0.069009,0.905281,0.012637,988.549793,1318.827361,995.058051,3639.643405
4.14,0.222666,2.550905,-0.254102,-0.432469,0.057196,0.899819,0.005076,988.549697,4839.160588,992.377634,2547.83328
4.16,0.220008,2.561926,-0.25301,-0.445402,0.051555,0.893845,-0.000602,988.549641,3253.34871,990.801103,1905.667497
4.18,0.217458,2.57297,-0.251873,-0.457985,0.049766,0.887551,-0.005108,988.549607,2320.627808,989.873842,1527.967307
4.2,0.214975,2.583635,-0.250715,-0.470353,0.049721,0.881029,-0.009109,988.549588,1772.032924,989.328458,1305.816831
4.22,0.212541,2.593745,-0.249544,-0.482563,0.050544,0.874307,-0.012866,988.549576,1449.367972,989.007681,1175.155437
4.24,0.21015,2.603217,-0.248364,-0.494637,0.051845,0.867395,-0.016487,988.549569,1259.587361,988.819011,1098.304824
4.26,0.207797,2.612007,-0.247178,-0.506587,0.053439,0.860298,-0.020021,988.549565,1147.964826,988.708042,1053.103893
4.28,0.205485,2.62012,-0.245985,-0.518414,0.055169,0.853031,-0.02325,1661.927004,1082.312227,988.642774,1026.518235
4.3,0.20325,2.627845,-0.244782,-0.5301,0.056317,0.845737,-0.023485,4384.13747,1043.697589,988.604385,1010.88145
4.32,0.201159,2.635705,-0.243556,-0.541595,0.055662,0.838642,-0.016009,2985.719504,1020.985765,988.581806,1001.684422
4.34,0.199158,2.643326,-0.242306,-0.552882,0.053852,0.831507,-0.004164,2163.217362,1007.627438,988.568526,996.275042
