timestamp,pos_x,pos_y,pos_z,rot_w,rot_x,rot_y,rot_z,rpm_0,rpm_1,rpm_2,rpm_3
4.56,-0.205919,2.627211,-0.36583,-0.185122,0.029497,0.964676,-0.185094,1225.237865,5334.365618,1070.828762,1533.164618
4.58,-0.216402,2.615989,-0.371754,-0.187447,0.067505,0.962969,-0.181652,1127.761614,3544.611557,2003.211554,5041.914272
4.6,-0.226271,2.606593,-0.378623,-0.189927,0.10341,0.958821,-0.184107,1070.429381,3455.360982,5346.191742,5195.221018
4.62,-0.235021,2.599982,-0.386752,-0.191534,0.143966,0.950773,-0.196517,1036.708501,6532.963621,3551.567284,3462.77141
4.64,-0.24245,2.59577,-0.39605,-0.189099,0.197045,0.939772,-0.205531,3315.192424,4249.586357,2496.029885,2443.803156
4.66,-0.248823,2.592625,-0.406062,-0.183891,0.254346,0.926318,-0.208393,2357.002188,2906.581091,1875.198493,1844.480497
4.68,-0.2545,2.589545,-0.416421,-0.176854,0.312411,0.910031,-0.207283,1793.427104,2116.670825,1510.046469,1491.979183
4.7,-0.2597,2.586052,-0.426952,-0.16841,0.370017,0.890678,-0.203515,1461.951305,1652.072326,1295.276401,1284.649835
4.72,-0.264533,2.581928,-0.437576,-0.158765,0.426518,0.868219,-0.197664,1266.988452,1378.811206,1168.955912,1162.705725
4.74,-0.26905,2.577064,-0.448254,-0.148055,0.481449,0.842714,-0.190054,1152.317897,1218.088258,1094.658473,1280.947831
4.76,-0.27323,2.571418,-0.458971,-0.136587,0.534153,0.814384,-0.181118,1084.872556,1123.556458,1050.959233,1997.042348
4.78,-0.277009,2.564969,-0.469724,-0.124794,0.583952,0.783621,-0.171362,1045.203488,1067.95605,1025.256819,1581.710903
