timestamp,pos_x,pos_y,pos_z,rot_w,rot_x,rot_y,rot_z,rpm_0,rpm_1,rpm_2,rpm_3
4.14,0.009509,2.164647,0.051188,0.306411,0.043593,-0.950709,-0.019071,2764.269694,2311.161672,2233.522717,2508.158576
4.16,0.009227,2.164089,0.049025,0.305389,0.040649,-0.951124,-0.021154,2311.221029,2804.450587,2655.251471,2467.102725
4.18,0.008577,2.16368,0.046921,0.304087,0.039871,-0.951635,-0.018205,2340.487956,2724.544996,2712.132449,2498.899507
4.2,0.007584,2.163266,0.044859,0.302793,0.039094,-0.952118,-0.016106,2684.00411,2271.326453,2233.794496,2641.256883
4.22,0.006279,2.162639,0.042827,0.301755,0.034546,-0.952587,-0.018116,2716.954936,2390.13161,2269.421662,2350.577538
4.24,0.00468,2.16194,0.040846,0.300662,0.028696,-0.953141,-0.017372,2206.763601,2870.0077,2682.647843,2419.831982
4.26,0.002814,2.1614,0.038927,0.29937,0.024618,-0.953734,-0.012729,2493.164393,2608.14655,2596.177803,2635.836767
4.28,0.000731,2.16089,0.037048,0.298138,0.020898,-0.954222,-0.011697,2699.705976,2102.533907,2367.548252,2670.88042
4.3,-0.00152,2.160024,0.035206,0.296996,0.015249,-0.954665,-0.013226,2386.145468,2513.114122,2218.177935,2185.415613
4.32,-0.003904,2.15889,0.03342,0.295724,0.009619,-0.95518,-0.009278,2028.420024,2910.032403,2656.577737,2432.550946
4.34,-0.006382,2.157804,0.03168,0.294254,0.005786,-0.955708,-0.001821,2369.037527,2660.111782,2321.391957,2775.750449
4.36,-0.008909,2.156666,0.029943,0.292735,0.002353,-0.956191,0.00056,2644.528651,2053.063093,2342.707209,2747.656963
4.38,-0.011453,2.155333,0.028199,0.291221,-0.000235,-0.956655,-0.000968,2335.112897,2499.996879,2456.812589,2487.145742
4.4,-0.013998,2.154037,0.02646,0.289626,-0.001037,-0.957136,0.002449,2138.599906,3024.324489,2701.371382,2495.714228
4.42,-0.016528,2.152898,0.024703,0.287929,-0.00187,-0.957615,0.008243,2625.161281,2488.829908,2254.177818,2704.630918
4.44,-0.019026,2.151733,0.022894,0.286194,-0.003966,-0.958136,0.007232,2685.956129,2105.49314,2310.818767,2808.186187
4.46,-0.021479,2.15053,0.02104,0.284435,-0.004892,-0.958666,0.005611,2133.260535,2850.661731,2656.928182,2368.662734
4.48,-0.023883,2.149283,0.01915,0.282604,-0.00491,-0.959156,0.01141,2202.012103,2879.614557,2451.581279,2375.180977
4.5,-0.026226,2.147916,0.017188,0.280656,-0.005376,-0.959647,0.016752,2513.462595,2303.860013,2148.55834,2847.177524
4.52,-0.028498,2.146247,0.015125,0.278653,-0.00698,-0.960265,0.013965,2672.596776,1983.376357,2163.980708,2591.828752
4.54,-0.030693,2.144362,0.01298,0.276657,-0.008304,-0.960896,0.008419,2351.666735,2593.217353,2661.470212,2473.72004
4.56,-0.032804,2.142622,0.010784,0.274706,-0.006424,-0.961467,0.008744,2238.820672,2852.626011,2872.970458,2388.761998
4.58,-0.034847,2.140984,0.008533,0.27279,-0.002696,-0.961998,0.01173,2620.901425,2320.633806,2467.36206,2567.23781
4.6,-0.036846,2.139234,0.006205,0.270926,-0.00041,-0.962557,0.009173,2841.598418,2055.367928,2345.367553,2552.749398
4.62,-0.038822,2.137403,0.003811,0.269102,0.000386,-0.963093,0.005979,2421.260757,2722.582402,2661.854431,2231.464787
4.64,-0.040787,2.135659,0.001366,0.267272,0.001636,-0.963579,0.008846,2397.854011,2757.152041,2717.584442,2396.74631
4.66,-0.042745,2.134098,-0.001153,0.265408,0.002502,-0.964067,0.011265,2710.851932,2447.985688,2287.472641,2830.156114
4.68,-0.044698,2.132516,-0.003756,0.263607,0.000259,-0.964607,0.006741,2951.99579,1964.127427,2373.292961,2378.845452
4.7,-0.046639,2.130762,-0.006407,0.261925,-0.003831,-0.96508,0.001279,2480.269868,2532.747307,2737.120235,2132.082028
4.72,-0.048547,2.129103,-0.009065,0.260354,-0.00514,-0.965498,0.00175,2417.022507,2621.183346,3008.32147,2357.50305
4.74,-0.050412,2.127675,-0.011726,0.258853,-0.003983,-0.9659,0.004122,2657.886986,2436.601439,2542.999846,2624.854552
4.76,-0.052238,2.126205,-0.014407,0.257383,-0.004777,-0.966295,0.002423,2790.302014,2189.187377,2285.882247,2449.472808
4.78,-0.054025,2.124481,-0.017096,0.25598,-0.007988,-0.966649,-0.00107,2551.172735,2395.683288,2556.994102,2197.300918
4.8,-0.055754,2.122655,-0.019761,0.254694,-0.009803,-0.966969,-0.002466,2513.579288,2373.267181,2864.563579,2368.321358
4.82,-0.057414,2.120929,-0.022388,0.253568,-0.009804,-0.967261,-0.003595,2851.090913,2214.739426,2772.234549,2346.751621
4.84,-0.059004,2.119236,-0.024966,0.252604,-0.012483,-0.96747,-0.006161,2888.441941,2350.731651,2492.722255,2197.565142
4.86,-0.06051,2.117512,-0.027474,0.251835,-0.018744,-0.967561,-0.00736,2757.519188,2441.834331,2774.613813,2032.027322
4.88,-0.061885,2.115855,-0.029888,0.251301,-0.024702,-0.967573,-0.006361,2739.242871,2211.605154,2927.511374,2291.2235
4.9,-0.06308,2.114344,-0.032203,0.250971,-0.02774,-0.967586,-0.004576,2653.395117,2304.789393,2905.939891,2372.972224
4.92,-0.064072,2.112854,-0.034428,0.250791,-0.030887,-0.967546,-0.002047,2731.003589,2427.71684,2508.767309,2231.800809
4.94,-0.064841,2.111227,-0.036578,0.250712,-0.035911,-0.967395,0.000271,2687.561121,2234.409568,2631.547839,2291.337538
4.96,-0.065349,2.109432,-0.038662,0.250738,-0.039263,-0.967258,0.000958,2596.469159,2036.07246,2749.780145,2407.343818
4.98,-0.065565,2.107538,-0.040677,0.250948,-0.039607,-0.96719,0.000765,2700.525229,2175.694067,2880.658383,2239.42374
5.0,-0.065484,2.105571,-0.042623,0.251378,-0.03997,-0.967062,0.001785,2704.880046,2408.61632,2611.759489,2149.651445
5.02,-0.065101,2.103517,-0.044504,0.251952,-0.041534,-0.966841,0.003718,2654.381185,2351.768854,2656.895614,2350.181435
5.04,-0.064403,2.101364,-0.046332,0.252616,-0.04206,-0.96664,0.004903,2564.687785,2220.104764,2646.925834,2434.223286
5.06,-0.063392,2.099032,-0.048116,0.253385,-0.040761,-0.966494,0.004892,2622.234029,2157.642348,2697.12698,2305.128977
5.08,-0.062072,2.09658,-0.049856,0.254286,-0.038055,-0.966372,0.003885,2680.955516,2228.655891,2719.276747,2374.637853
5.1,-0.060455,2.094137,-0.05155,0.255325,-0.034283,-0.966245,0.002135,2728.206395,2268.236881,2774.466254,2339.086138
5.12,-0.058574,2.091673,-0.05319,0.256496,-0.031133,-0.966044,-0.000255,2791.540698,2272.366243,2608.824802,2245.246927
5.14,-0.056461,2.089142,-0.054767,0.257798,-0.029791,-0.965734,-0.003149,2778.316858,2292.362687,2675.702684,2230.256398
5.16,-0.054124,2.086679,-0.056258,0.25929,-0.028181,-0.965373,-0.005394,2713.804059,2335.008736,2897.129784,2316.140162
5.18,-0.051578,2.084372,-0.057647,0.260973,-0.024874,-0.965001,-0.00694,2718.978323,2304.735447,2811.095166,2367.379529
5.2,-0.048856,2.082064,-0.058932,0.262761,-0.022123,-0.964564,-0.00917,2714.335475,2349.546923,2480.273291,2344.946601
5.22,-0.045988,2.079672,-0.060104,0.264643,-0.021506,-0.96403,-0.012192,2741.162611,2353.743432,2610.991626,2290.093906
5.24,-0.042978,2.077438,-0.061133,0.266664,-0.020295,-0.963471,-0.014225,2643.91175,2486.699353,2920.949182,2447.933672
5.26,-0.039836,2.07547,-0.062003,0.268792,-0.01688,-0.962925,-0.015508,2666.009708,2379.660589,2738.279889,2495.021279
5.28,-0.036599,2.07349,-0.06272,0.270975,-0.014404,-0.96231,-0.018028,2676.110933,2390.715182,2356.059866,2383.575337
5.3,-0.033292,2.071408,-0.063273,0.273258,-0.014684,-0.961595,-0.021207,2732.259568,2419.606981,2598.562648,2286.97114
5.32,-0.029916,2.069531,-0.063626,0.275665,-0.014707,-0.960875,-0.022631,2604.678002,2599.132836,2899.011671,2485.16306
5.34,-0.026475,2.06795,-0.063761,0.278127,-0.012475,-0.960191,-0.02287,2609.000012,2419.562878,2709.900977,2546.214709
5.36,-0.02299,2.066347,-0.063697,0.280607,-0.01064,-0.959448,-0.02461,2610.389044,2395.494208,2315.435413,2463.62005
5.38,-0.019478,2.064589,-0.063431,0.283172,-0.011436,-0.958612,-0.027313,2697.650088,2430.548862,2523.802423,2284.202969
5.4,-0.01594,2.06297,-0.062926,0.285836,-0.012359,-0.957778,-0.028394,2562.875337,2626.796526,2834.225919,2513.522749
5.42,-0.012372,2.061606,-0.062165,0.288509,-0.010713,-0.957,-0.028259,2531.888352,2428.215524,2711.65312,2570.56594
5.44,-0.008788,2.06013,-0.061174,0.291184,-0.008973,-0.956186,-0.028981,2524.966637,2405.398045,2269.991111,2400.21046
5.46,-0.005201,2.058387,-0.05996,0.293942,-0.010079,-0.955295,-0.030122,2631.898846,2477.395678,2418.089428,2310.583257
5.48,-0.001608,2.056691,-0.058493,0.296753,-0.011555,-0.9544,-0.030399,2511.054159,2588.560388,2729.765051,2587.431888
5.5,0.002,2.055171,-0.056761,0.299519,-0.010372,-0.953549,-0.030416,2493.642558,2416.57182,2677.958819,2588.049684
5.52,0.005614,2.053466,-0.054789,0.302314,-0.009415,-0.952676,-0.030442,2517.966543,2435.532492,2282.166421,2235.969056
5.54,0.009228,2.051493,-0.052583,0.30521,-0.011232,-0.951753,-0.029772,2580.56103,2539.752208,2444.467488,2402.685212
5.56,0.012854,2.049579,-0.050124,0.308072,-0.011692,-0.950854,-0.028837,2370.944211,2513.04212,2727.708964,2704.198441
5.58,0.016497,2.047714,-0.047418,0.310896,-0.010505,-0.949985,-0.027594,2560.878478,2516.585635,2470.179189,2397.120705
5.6,0.020152,2.045619,-0.044495,0.313806,-0.011689,-0.949069,-0.025632,2542.295562,2454.836152,2325.288203,2272.179859
5.62,0.023829,2.043312,-0.041364,0.316709,-0.012396,-0.948151,-0.023474,2310.86531,2439.391221,2616.331723,2616.095545
5.64,0.027538,2.041163,-0.038019,0.319437,-0.007898,-0.947295,-0.023003,2371.93705,2489.648735,2726.858245,2926.751874
5.66,0.031248,2.039155,-0.034476,0.322074,-0.002474,-0.946424,-0.023327,2580.125019,2668.490872,2288.4738,2393.938986
5.68,0.034924,2.036841,-0.030767,0.324831,-0.003181,-0.945525,-0.021385,2573.327158,2628.545851,2054.914268,2071.651256
5.7,0.038575,2.03421,-0.026906,0.327596,-0.006647,-0.944624,-0.017938,2239.381963,2574.573218,2427.150982,2657.811712
5.72,0.042225,2.031659,-0.022892,0.33014,-0.005111,-0.94378,-0.016168,2148.707827,2541.114002,2636.724783,3025.283053
5.74,0.045869,2.029167,-0.018743,0.332515,-6.6e-05,-0.942965,-0.01582,2413.942659,2560.696039,2375.628016,2501.534227
5.76,0.049478,2.026377,-0.014485,0.334894,0.002198,-0.942143,-0.014418,2507.014786,2559.621457,2173.286054,2245.37893
5.78,0.053034,2.023479,-0.01013,0.337232,0.003426,-0.941321,-0.013326,2392.652291,2570.779845,2527.145591,2825.599743
5.8,0.056518,2.021064,-0.005673,0.339389,0.008562,-0.940485,-0.015134,2429.538181,2728.171172,2680.38383,3116.891546
5.82,0.059892,2.018976,-0.00112,0.341418,0.013492,-0.939658,-0.017168,2509.157885,2813.426773,2181.123312,2399.61539
5.84,0.063138,2.016528,0.003514,0.343454,0.012177,-0.938965,-0.015361,2381.066369,2730.999275,1945.660899,2104.642656
5.86,0.066267,2.013716,0.008219,0.345404,0.008745,-0.938343,-0.011511,2181.92857,2595.250004,2400.736333,2725.798501
5.88,0.069294,2.011027,0.012988,0.347163,0.009954,-0.937694,-0.010374,2263.960013,2519.314821,2596.783328,3064.213826
5.9,0.072215,2.008466,0.017808,0.348802,0.013598,-0.937034,-0.010967,2458.669948,2635.3089,2384.23639,2470.836893
5.92,0.075016,2.005709,0.022669,0.350421,0.013682,-0.93645,-0.008905,2505.719617,2715.53006,2197.613312,2217.400258
5.94,0.077696,2.002828,0.027556,0.35197,0.012715,-0.935907,-0.005814,2276.871283,2553.785538,2488.941422,2795.497859
5.96,0.080255,2.000226,0.032451,0.353368,0.015976,-0.935327,-0.006234,2320.297458,2636.71064,2532.438118,3138.929227
5.98,0.082671,1.997876,0.037348,0.354631,0.019952,-0.934763,-0.007558,2484.57036,2809.632542,2318.132267,2438.767775
6.0,0.08493,1.995354,0.042244,0.355814,0.019296,-0.934345,-0.004795,2445.078393,2770.580187,2148.980989,2203.196876
6.02,0.087044,1.992634,0.047121,0.356877,0.017128,-0.933994,-0.000635,2193.847363,2600.29046,2344.838395,2823.932422
6.04,0.089023,1.99007,0.051954,0.357815,0.018229,-0.933614,-0.000616,2345.382178,2563.511319,2433.045784,3113.51272
6.06,0.090856,1.987753,0.056739,0.358698,0.020859,-0.933213,-0.003674,2570.400806,2601.424971,2511.074894,2560.490735
6.08,0.09253,1.985406,0.061492,0.359544,0.020115,-0.932903,-0.00393,2556.489831,2784.996665,2277.050081,2152.846442
6.1,0.094051,1.982998,0.066214,0.360295,0.016976,-0.932684,0.000397,2354.383588,2732.96989,2572.35756,2492.387698
6.12,0.095443,1.980718,0.070883,0.360917,0.01666,-0.932439,0.004378,2224.269186,2563.354086,2439.710885,3010.577272
6.14,0.096722,1.978502,0.075472,0.361442,0.018196,-0.932196,0.006325,2417.11555,2634.743571,2361.877659,2581.028504
6.16,0.097886,1.97626,0.079964,0.361962,0.018479,-0.931981,0.007331,2661.328527,2412.561605,2460.391832,2530.336152
6.18,0.098933,1.974146,0.084348,0.362503,0.018006,-0.931779,0.007395,2548.51961,2649.014567,2572.097772,2628.286606
6.2,0.09986,1.972426,0.088614,0.36293,0.016945,-0.931608,0.010056,2526.283365,2985.31368,2586.831234,2608.322136
6.22,0.100684,1.97103,0.092747,0.363181,0.014199,-0.931476,0.015824,2459.56429,2782.24998,2344.239836,2619.301083
6.24,0.10145,1.969718,0.096721,0.363274,0.009866,-0.931395,0.020918,2377.8632,2683.121206,2179.308395,2838.90933
6.26,0.102201,1.968426,0.100515,0.363321,0.006773,-0.931384,0.021835,2350.321737,2352.379084,2442.832176,2887.320388
6.28,0.102961,1.967295,0.104124,0.363468,0.008101,-0.931394,0.018192,2489.555766,2385.278043,2762.982128,2816.396034
6.3,0.103713,1.966477,0.107565,0.363661,0.010752,-0.931351,0.014837,2726.136892,2720.175276,2668.523168,2320.584614
6.32,0.10443,1.965837,0.110857,0.363763,0.009135,-0.931297,0.016683,2667.444544,2844.204337,2425.265368,2147.475778
6.34,0.105131,1.965211,0.114,0.363749,0.004637,-0.93123,0.021804,2413.732404,2596.465938,2436.83996,2587.419286
6.36,0.105859,1.964566,0.116972,0.363686,0.001369,-0.931209,0.024067,2342.592642,2426.930845,2314.695981,2928.029955
6.38,0.106645,1.964035,0.119761,0.363671,0.001065,-0.931264,0.022141,2513.668025,2418.33908,2706.304777,2725.326379
6.4,0.107487,1.963845,0.122371,0.363808,0.004515,-0.931287,0.018101,2696.580228,2361.481796,2908.946578,2630.090069
6.42,0.10835,1.963886,0.124827,0.364015,0.00823,-0.931241,0.014703,2666.151198,2625.913383,2518.774559,2268.79296
6.44,0.109199,1.963868,0.127151,0.364149,0.007508,-0.931181,0.015509,2619.674232,2740.909206,2368.456371,2117.942928
6.46,0.11004,1.963764,0.129344,0.364194,0.003393,-0.931145,0.0179,2504.352253,2528.910047,2330.116125,2652.846464
6.48,0.110907,1.963649,0.131399,0.364201,-0.000193,-0.93117,0.016751,2394.440531,2414.390571,2404.644977,2848.681777
6.5,0.111822,1.963741,0.133327,0.364252,-0.000489,-0.931218,0.01238,2567.966603,2449.19675,2829.492288,2708.100044
6.52,0.112779,1.964279,0.135155,0.36441,0.002202,-0.931198,0.008392,2727.357447,2573.076769,2911.601247,2450.0322
6.54,0.113746,1.965066,0.136908,0.364621,0.004155,-0.931115,0.0077,2627.677625,2670.705499,2532.057337,2222.934008
6.56,0.114707,1.965891,0.138591,0.364816,0.004415,-0.931005,0.010953,2488.484198,2677.66586,2590.751325,2392.065514
6.58,0.115666,1.966764,0.140181,0.364976,0.004708,-0.930911,0.013268,2488.543613,2426.942915,2319.730155,2842.116009
6.6,0.116628,1.967668,0.141661,0.365124,0.005303,-0.930867,0.011918,2535.781084,2463.33657,2496.574306,2613.649801
6.62,0.117584,1.968734,0.143037,0.365348,0.007141,-0.93081,0.007988,2712.322793,2301.323192,2764.812788,2637.863719
6.64,0.118508,1.970075,0.144328,0.365663,0.009606,-0.930691,0.00358,2712.380635,2581.090673,2719.039817,2363.432104
6.66,0.119374,1.97152,0.145562,0.366015,0.00847,-0.930563,0.003665,2744.218516,2733.728564,2493.390026,1959.195422
6.68,0.120192,1.972874,0.146745,0.366357,0.003788,-0.930434,0.007832,2459.816289,2564.940454,2447.809759,2416.351251
6.7,0.121005,1.974136,0.147861,0.366662,0.000775,-0.930288,0.011069,2287.803408,2400.493176,2505.834689,2790.848965
6.72,0.121841,1.975425,0.148894,0.366996,0.00185,-0.930156,0.010938,2484.155122,2309.659186,2677.252183,2703.35124
6.74,0.122694,1.976813,0.149841,0.367414,0.004738,-0.930003,0.008883,2697.688035,2403.772464,2653.391106,2431.787193
6.76,0.123539,1.978281,0.150707,0.367867,0.004822,-0.92982,0.009258,2721.678246,2739.252321,2506.308102,2129.263225
6.78,0.124379,1.979873,0.151487,0.368296,0.001931,-0.929604,0.013838,2568.609265,2689.251405,2613.239988,2434.73171
6.8,0.125246,1.981596,0.152158,0.368684,-0.000748,-0.929388,0.017585,2454.022772,2458.173066,2383.063842,2839.922862
6.82,0.126167,1.983323,0.152704,0.369045,-0.001891,-0.929254,0.017005,2396.621127,2402.886826,2414.342346,2763.060796
6.84,0.127148,1.985104,0.153133,0.36946,-0.000364,-0.929164,0.012403,2592.746599,2256.823784,2713.46817,2694.364138
6.86,0.128169,1.987069,0.153467,0.369979,0.002888,-0.929009,0.007113,2701.189095,2514.296169,2786.687454,2295.796571
6.88,0.129193,1.989126,0.153738,0.37056,0.003333,-0.928779,0.006672,2744.318303,2725.907606,2548.933815,1940.698273
6.9,0.130215,1.99115,0.153948,0.371159,0.001046,-0.9285,0.011303,2483.662325,2581.169013,2603.222889,2336.7538
6.92,0.131261,1.993161,0.154074,0.371751,0.000401,-0.928206,0.015297,2374.970567,2393.740634,2470.619623,2824.459664
6.94,0.132346,1.995179,0.154088,0.372353,0.00191,-0.927959,0.015515,2512.608452,2384.066972,2503.85925,2664.425999
6.96,0.133462,1.997216,0.153985,0.373018,0.00407,-0.927737,0.012032,2682.531399,2259.309731,2552.235899,2606.294786
6.98,0.134584,1.999322,0.153782,0.373736,0.00528,-0.927489,0.007591,2672.709791,2582.785237,2600.167754,2326.685113
7.0,0.13569,2.001663,0.153501,0.374439,0.004726,-0.927205,0.007958,2584.547645,2904.241739,2698.066909,2314.229031
7.02,0.136787,2.004203,0.153143,0.375086,0.003468,-0.926913,0.011427,2455.883197,2564.97231,2431.880134,2646.295424
7.04,0.13789,2.006701,0.152695,0.375681,0.002688,-0.926671,0.011756,2396.468454,2400.015696,2279.774052,2818.777717
7.06,0.139006,2.009125,0.152158,0.376286,0.003548,-0.926468,0.007292,2519.265111,2243.209386,2566.506533,2670.138858
7.08,0.140115,2.011562,0.151558,0.376982,0.007067,-0.926194,0.000559,2619.057726,2283.750201,2818.220063,2401.562593
7.1,0.141176,2.01403,0.150931,0.37776,0.009737,-0.925848,-0.002702,2710.293145,2718.49534,2595.025803,1961.694749
7.12,0.142162,2.016489,0.150292,0.378574,0.008922,-0.925528,0.000672,2569.942959,2717.238393,2583.313683,2143.769738
7.14,0.143086,2.018929,0.14962,0.379359,0.007673,-0.925201,0.005537,2407.533491,2454.889338,2425.751446,2739.812115
7.16,0.14397,2.021241,0.14889,0.380121,0.007674,-0.924887,0.005801,2411.698753,2267.142057,2280.997427,2769.14739
7.18,0.144815,2.023405,0.148101,0.380925,0.008408,-0.924567,0.000361,2632.332653,2193.016585,2500.217586,2642.32577
7.2,0.145598,2.025633,0.147284,0.381814,0.010545,-0.924159,-0.006138,2644.129705,2453.023551,2900.666288,2265.001997
7.22,0.146286,2.027976,0.146477,0.38275,0.012149,-0.923752,-0.006075,2578.094516,2871.383724,2632.856581,1955.170066
7.24,0.14687,2.030312,0.145674,0.383643,0.012004,-0.923403,0.001028,2386.566057,2702.917692,2516.019843,2376.665721
7.26,0.147369,2.032657,0.144828,0.384465,0.012093,-0.923042,0.005768,2464.350777,2378.2368,2206.39957,3040.398534
7.28,0.147798,2.034924,0.14391,0.38529,0.01231,-0.92271,0.002676,2492.412327,2242.784172,2233.688066,2760.93999
7.3,0.148147,2.037049,0.14294,0.386166,0.013194,-0.92232,-0.00515,2580.228625,2255.425533,2621.296182,2533.612329
7.32,0.148383,2.039226,0.141966,0.387059,0.014899,-0.921878,-0.010186,2539.890435,2773.555052,2786.970967,2105.870923
7.34,0.14848,2.041495,0.141016,0.387907,0.015061,-0.921556,-0.005988,2471.140042,2951.458678,2557.340708,2056.250769
7.36,0.148451,2.043822,0.140061,0.388652,0.013304,-0.921285,0.002514,2449.615065,2639.551116,2334.220891,2730.999408
7.38,0.14833,2.046254,0.13905,0.389324,0.01104,-0.921021,0.005006,2494.150306,2391.947311,2113.134738,3128.714548
7.4,0.14814,2.048732,0.137972,0.389988,0.010069,-0.920765,-0.000506,2444.221027,2270.645897,2488.502183,2790.170018
7.42,0.147873,2.051222,0.136868,0.390656,0.012527,-0.920412,-0.008519,2459.597574,2403.803173,2779.131341,2490.619189
7.44,0.147491,2.053721,0.135784,0.39132,0.0152,-0.920054,-0.011748,2565.237508,2831.156836,2566.541867,1974.901147
7.46,0.146969,2.056165,0.134733,0.39197,0.01428,-0.919844,-0.006516,2491.967875,2858.161914,2461.824156,2119.497204
7.48,0.146327,2.058545,0.133685,0.392537,0.011786,-0.91966,0.000553,2372.000783,2496.653467,2264.712371,2822.822577
7.5,0.145604,2.060754,0.132602,0.393036,0.00957,-0.919472,0.001611,2368.97671,2283.41084,2105.646286,2879.828525
7.52,0.144817,2.062808,0.131483,0.393545,0.008253,-0.91926,-0.003818,2575.145948,2205.759985,2543.390037,2678.264482
7.54,0.143956,2.064899,0.130367,0.394111,0.009654,-0.918958,-0.010014,2544.175269,2439.326404,2920.190624,2258.335488
7.56,0.142997,2.066976,0.129288,0.394714,0.011259,-0.918689,-0.009224,2480.529529,2868.410028,2540.152441,1909.17342
7.58,0.141934,2.068943,0.128236,0.395265,0.010883,-0.918502,-0.00121,2358.226068,2739.654477,2444.806933,2403.851114
7.6,0.140789,2.070903,0.12716,0.395704,0.010402,-0.918307,0.004748,2411.759641,2447.020842,2163.511255,3050.251973
7.62,0.139584,2.072729,0.126024,0.396081,0.010005,-0.918153,0.003756,2356.581358,2331.456222,2139.887097,2760.292002
7.64,0.13832,2.074341,0.124836,0.396447,0.010413,-0.917998,-0.001169,2459.320831,2356.476158,2534.814764,2592.245122
7.66,0.136978,2.075911,0.123622,0.396827,0.011948,-0.917806,-0.004204,2532.756485,2627.193279,2741.168124,2144.322268
7.68,0.135541,2.077447,0.122398,0.397172,0.011881,-0.917667,6.8e-05,2450.379341,2903.438803,2433.918901,2115.634767
7.7,0.134021,2.078963,0.121135,0.397392,0.009332,-0.917566,0.008006,2424.489353,2673.350017,2269.614114,2726.867432
7.72,0.132458,2.080534,0.119787,0.397506,0.005639,-0.917518,0.010853,2485.620287,2434.388631,2102.103932,3048.286621
7.74,0.130886,2.082165,0.118345,0.397576,0.003158,-0.917538,0.006887,2385.287683,2378.610209,2505.843592,2835.594116
7.76,0.129309,2.083899,0.116843,0.397636,0.005124,-0.917528,0.001567,2314.501507,2559.139577,2802.093671,2572.772766
7.78,0.127701,2.085691,0.115309,0.397645,0.008039,-0.917503,0.001293,2471.173361,2896.059291,2435.632285,2152.85379
7.8,0.126043,2.087431,0.113739,0.397558,0.007667,-0.91752,0.006808,2459.103404,2767.478742,2331.120586,2412.895645
7.82,0.124352,2.089157,0.112098,0.397358,0.005214,-0.917582,0.011029,2466.156194,2513.806754,2156.492544,2919.941353
7.84,0.122657,2.090727,0.110368,0.397073,0.002199,-0.917739,0.00915,2316.500705,2329.651058,2109.523127,2802.576511
7.86,0.120972,2.092114,0.108571,0.396745,0.001329,-0.91792,0.003789,2329.229112,2438.916227,2635.584684,2633.836962
7.88,0.119287,2.093573,0.10674,0.396462,0.004052,-0.918042,0.000302,2545.865288,2534.017684,2894.864852,2253.528466
7.9,0.117576,2.095078,0.104891,0.396218,0.006546,-0.91813,0.002309,2553.88992,2765.594901,2482.401908,2142.372754
7.92,0.115827,2.096539,0.103004,0.395928,0.006759,-0.918222,0.008009,2471.344984,2631.78146,2413.515896,2521.905737
7.94,0.114055,2.097992,0.10104,0.395568,0.005588,-0.918353,0.011064,2521.455329,2458.843244,2172.232801,2874.255847
7.96,0.112276,2.099341,0.098985,0.395147,0.003479,-0.918571,0.008571,2397.185184,2394.723868,2214.987006,2756.083978
7.98,0.110497,2.100576,0.09686,0.39468,0.003398,-0.918802,0.004243,2265.694032,2538.177608,2645.311985,2581.657712
8.0,0.108706,2.101807,0.094692,0.394201,0.005698,-0.919002,0.003003,2470.098237,2657.858824,2661.77794,2270.967711
8.02,0.106885,2.103006,0.092483,0.393702,0.006942,-0.919192,0.006123,2526.426438,2685.936126,2437.133477,2314.045135
8.04,0.105035,2.104166,0.09021,0.393152,0.005862,-0.919412,0.008909,2551.445519,2487.913131,2239.489407,2752.912704
8.06,0.10317,2.105165,0.087861,0.39255,0.003155,-0.919705,0.006126,2436.133648,2295.063377,2095.372572,2783.662041
8.08,0.1013,2.106026,0.085463,0.39189,0.001855,-0.92001,0.000465,2275.884451,2572.194408,2631.610114,2616.670498
8.1,0.099415,2.107036,0.083053,0.391222,0.004533,-0.920279,-0.003342,2498.82931,2551.81156,2866.778812,2466.514204
8.12,0.097487,2.10818,0.080651,0.390574,0.008275,-0.920525,-0.004039,2551.92381,2662.070819,2522.939577,2324.835593
8.14,0.095489,2.109305,0.078252,0.389901,0.009328,-0.920808,-0.00153,2521.668814,2739.641366,2326.118348,2410.356029
8.16,0.093422,2.110321,0.075837,0.389171,0.007161,-0.921138,0.000259,2505.462459,2472.842534,2112.432953,2711.183019
8.18,0.091308,2.111104,0.073404,0.388375,0.002959,-0.921492,-0.003053,2416.880521,2356.251589,2104.876267,2770.725543
8.2,0.089163,2.111788,0.070985,0.387516,0.000149,-0.921821,-0.008796,2383.260573,2508.033998,2722.356957,2555.026102
8.22,0.086987,2.112626,0.068629,0.386675,0.000936,-0.922147,-0.011236,2490.571693,2634.9982,2891.179943,2295.287343
8.24,0.08477,2.113568,0.06635,0.385878,0.002482,-0.922507,-0.008565,2495.076008,2725.489701,2511.188849,2309.348994
8.26,0.08251,2.114562,0.064126,0.38505,0.002567,-0.922884,-0.00381,2502.348307,2656.381203,2387.714419,2654.154721
8.28,0.080221,2.115551,0.061924,0.384133,0.000917,-0.923275,-0.002007,2497.663655,2459.546803,2116.832185,2795.484343
8.3,0.077919,2.116372,0.059735,0.383114,-0.002102,-0.923691,-0.003792,2351.798014,2524.318689,2248.616166,2642.008041
8.32,0.07562,2.117074,0.05758,0.382031,-0.003692,-0.924119,-0.006507,2368.839681,2460.905805,2627.897805,2578.025139
8.34,0.073327,2.117815,0.055482,0.380978,-0.002818,-0.924548,-0.007679,2544.947428,2538.07363,2759.805592,2333.592892
8.36,0.071034,2.118618,0.053447,0.379991,-0.003074,-0.924973,-0.004701,2593.014852,2772.677318,2460.126429,2250.767515
8.38,0.068751,2.119467,0.051456,0.378988,-0.006147,-0.925381,0.000119,2557.9929,2583.13651,2367.264997,2632.928679
